@RELATION 'LOAN'

@ATTRIBUTE 'Gender'	NUMERIC
@ATTRIBUTE 'Married'	NUMERIC
@ATTRIBUTE 'Dependents'	NUMERIC
@ATTRIBUTE 'Education'	NUMERIC
@ATTRIBUTE 'Self_Employed'	NUMERIC
@ATTRIBUTE 'ApplicantIncome'	NUMERIC
@ATTRIBUTE 'CoapplicantIncome'	NUMERIC
@ATTRIBUTE 'LoanAmount'	NUMERIC
@ATTRIBUTE 'Loan_Amount_Term'	NUMERIC
@ATTRIBUTE 'Credit_History'	NUMERIC
@ATTRIBUTE 'Property_Area'	NUMERIC
@ATTRIBUTE 'Loan_Status'	{1.0,2.0}

@DATA
2.0,1.0,3.0,1.0,-1.0,416.0,41667.0,350.0,180.0,-1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3133.962765,0.0,77.891123,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,9109.593567,0.0,233.171718,360.0,2.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,2882.0,1843.0,123.0,480.0,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,5333.0,1131.0,186.0,360.0,-1.0,1.0,2.0
1.0,1.0,0.0,1.0,2.0,7167.0,0.0,128.0,360.0,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,2666.0,2083.0,95.0,360.0,2.0,3.0,2.0
1.0,2.0,-1.0,2.0,2.0,4735.0,0.0,138.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4886.656795,0.0,128.287626,307.31197,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,11372.653242,0.0,222.300864,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,14812.547536,565.950138,300.680573,360.0,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,2454.0,2333.0,181.0,360.0,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4895.0,0.0,102.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,3073.957089,1657.649683,90.3474,264.457878,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1836.0,33837.0,90.0,360.0,2.0,1.0,1.0
1.0,2.0,3.0,1.0,-1.0,4416.0,1250.0,110.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,19862.632472,0.0,483.105558,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,2.0,16120.0,0.0,260.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,4829.25427,0.0,133.296247,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,-1.0,6782.0,0.0,-1.0,360.0,-1.0,1.0,1.0
1.0,-1.0,-1.0,1.0,1.0,4758.0,0.0,158.0,480.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2404.504061,0.0,54.575876,360.0,2.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,3073.0,8106.0,200.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3075.0,2416.0,139.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,4683.0,1915.0,185.0,360.0,2.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,6325.0,0.0,175.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4999.63483,7727.497881,211.368385,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3038.226654,2500.145181,125.104711,360.0,1.0,2.0,1.0
1.0,2.0,3.0,1.0,1.0,5250.0,0.0,94.0,360.0,2.0,1.0,1.0
-1.0,2.0,0.0,1.0,2.0,674.0,5296.0,168.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,2600.0,1911.0,116.0,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3581.631991,0.0,83.204543,360.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,3159.0,0.0,100.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,-1.0,12876.0,0.0,405.0,360.0,2.0,2.0,2.0
2.0,2.0,0.0,1.0,1.0,2645.0,3440.0,120.0,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5715.507567,2475.638471,181.763778,360.0,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,4009.0,1717.0,116.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,4166.0,0.0,44.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,20233.0,0.0,480.0,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,4600.0,0.0,73.0,180.0,2.0,2.0,2.0
1.0,-1.0,-1.0,1.0,1.0,3816.0,754.0,160.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,2400.0,2167.0,115.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,4945.0,0.0,-1.0,360.0,1.0,3.0,1.0
2.0,2.0,0.0,1.0,-1.0,2929.0,2333.0,139.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,9273.084979,11271.435675,372.263575,360.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,4160.0,0.0,71.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2174.660686,3419.770635,151.99583,360.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,4124.0,0.0,115.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2483.0,2466.0,90.0,180.0,1.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,6743.488966,0.0,12.784201,360.0,1.0,3.0,1.0
1.0,1.0,1.0,2.0,2.0,2769.0,1542.0,190.0,360.0,-1.0,2.0,1.0
2.0,1.0,1.0,1.0,2.0,7451.0,0.0,-1.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3229.0,2739.0,110.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,2787.0,1917.0,146.0,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3250.0,0.0,170.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,2000.0,0.0,-1.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2130.0,6666.0,70.0,180.0,2.0,2.0,1.0
1.0,2.0,2.0,2.0,2.0,6383.0,1000.0,187.0,360.0,2.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,3692.0,0.0,93.0,360.0,-1.0,3.0,2.0
1.0,1.0,0.0,1.0,2.0,6400.0,0.0,200.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,2720.75292,1571.272728,187.235423,360.0,2.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,5955.0,5625.0,315.0,360.0,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,6406.0,0.0,150.0,360.0,2.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,1922.69622,2449.338309,158.212811,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,7901.0,1833.0,180.0,360.0,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,3846.0,0.0,111.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,8333.0,0.0,280.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,-1.0,4166.0,3369.0,201.0,360.0,-1.0,1.0,1.0
1.0,1.0,3.0,2.0,1.0,4707.0,1993.0,148.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3254.0,0.0,50.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,-1.0,3717.0,2925.0,151.0,360.0,-1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,3993.0,3274.0,207.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3600.0,0.0,80.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,18811.218689,0.0,148.694043,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,1576.701076,3002.35937,96.316932,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,2.0,2577.0,3750.0,152.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,6500.0,0.0,105.0,360.0,1.0,3.0,1.0
2.0,1.0,0.0,2.0,1.0,2165.0,0.0,70.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,7200.0,0.0,120.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,-1.0,2894.0,2792.0,155.0,360.0,2.0,3.0,2.0
1.0,2.0,1.0,2.0,1.0,4050.0,5302.0,138.0,360.0,-1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2275.0,2067.0,-1.0,360.0,2.0,1.0,2.0
2.0,1.0,0.0,1.0,1.0,10000.0,1666.0,225.0,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2620.0,2223.0,150.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,6000.0,0.0,156.0,360.0,2.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,37719.0,0.0,152.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4292.304276,0.0,126.676837,360.0,1.0,2.0,1.0
2.0,1.0,0.0,1.0,1.0,3539.90341,0.0,114.302665,360.0,2.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,3988.0,0.0,50.0,240.0,2.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,6216.0,0.0,133.0,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,-1.0,7616.406956,0.0,204.819723,360.0,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,6161.019865,0.0,138.208339,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2541.254306,1835.767751,100.718228,307.784789,1.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,4599.186734,0.0,126.337688,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2597.863118,1903.26992,113.863342,360.0,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,4616.0,0.0,134.0,360.0,2.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,2484.0,2302.0,137.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3283.0,2035.0,148.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,2800.768613,0.0,66.026279,316.4522,1.0,1.0,1.0
1.0,2.0,1.0,1.0,2.0,10513.0,3850.0,160.0,180.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,645.0,3683.0,113.0,480.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,3510.0,4416.0,243.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,11757.0,0.0,187.0,180.0,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,4000.0,7750.0,290.0,360.0,2.0,2.0,1.0
1.0,2.0,2.0,1.0,1.0,3200.0,700.0,70.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,-1.0,5250.0,688.0,160.0,360.0,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,4300.0,0.0,136.0,360.0,1.0,2.0,1.0
1.0,2.0,-1.0,1.0,1.0,13650.0,0.0,-1.0,360.0,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,5042.0,2083.0,185.0,360.0,2.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,4583.0,0.0,118.713872,360.0,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2833.0,1857.0,126.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,-1.0,3182.0,2917.0,161.0,360.0,2.0,1.0,2.0
2.0,1.0,0.0,1.0,1.0,3166.0,2985.0,132.0,360.0,-1.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,5935.0,0.0,133.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2500.0,20000.0,103.0,360.0,2.0,2.0,2.0
1.0,2.0,3.0,2.0,1.0,3095.0,0.0,113.0,360.0,2.0,3.0,2.0
1.0,2.0,1.0,1.0,2.0,2395.0,0.0,-1.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4000.0,2500.0,140.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,2.0,1.0,3083.0,2168.0,126.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,9323.0,0.0,75.0,180.0,2.0,1.0,2.0
1.0,2.0,1.0,2.0,1.0,5285.0,1430.0,161.0,360.0,1.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3727.0,1775.0,131.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3917.0,0.0,124.0,360.0,2.0,2.0,2.0
1.0,2.0,3.0,1.0,1.0,7740.0,0.0,128.0,180.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,49204.335596,0.0,260.832907,360.0,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,8000.0,0.0,200.0,360.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,2.0,3466.0,1210.0,130.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,2600.0,1700.0,107.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,2680.035795,0.0,103.547571,404.451659,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,3506.270131,1641.87136,116.825827,360.0,1.0,3.0,1.0
1.0,1.0,1.0,1.0,1.0,4870.253532,0.0,134.940255,360.0,2.0,3.0,1.0
2.0,1.0,1.0,1.0,1.0,3481.0,0.0,155.0,36.0,2.0,2.0,1.0
1.0,1.0,2.0,1.0,1.0,4354.0,0.0,136.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3166.0,2064.0,104.0,360.0,1.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,3667.0,1459.0,144.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5726.0,4595.0,258.0,360.0,2.0,2.0,1.0
1.0,2.0,0.0,2.0,2.0,4695.0,0.0,96.0,-1.0,2.0,1.0,2.0
-1.0,2.0,3.0,1.0,1.0,23803.0,0.0,370.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,-1.0,3716.0,0.0,42.0,180.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,-1.0,2583.0,2330.0,125.0,360.0,2.0,3.0,2.0
2.0,1.0,0.0,1.0,2.0,15759.0,0.0,55.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5078.51373,1473.79569,132.146127,360.0,2.0,3.0,1.0
1.0,2.0,2.0,2.0,1.0,3357.0,2859.0,144.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,2.0,10424.305244,0.0,181.507938,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4458.251673,2217.128397,49.505192,360.0,2.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,4300.0,2014.0,194.0,360.0,2.0,3.0,2.0
1.0,1.0,2.0,1.0,1.0,5532.0,4648.0,162.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,2290.042001,0.0,49.089297,360.0,2.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,4587.96855,0.0,128.797344,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2775.731298,1908.980908,138.470278,353.228446,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2917.289474,0.0,47.832776,194.051296,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3750.0,0.0,113.0,480.0,2.0,1.0,1.0
2.0,1.0,3.0,1.0,1.0,3083.0,0.0,255.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,6428.277721,0.0,103.422546,360.0,1.0,3.0,1.0
1.0,1.0,0.0,1.0,2.0,20166.0,0.0,650.0,480.0,-1.0,1.0,2.0
1.0,2.0,3.0,1.0,2.0,5677.0,1424.0,100.0,360.0,2.0,3.0,2.0
2.0,2.0,2.0,1.0,1.0,2031.0,1632.0,113.0,480.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,2.0,4583.0,0.0,133.0,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,4316.465879,0.0,115.577449,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,6000.0,0.0,140.0,360.0,2.0,3.0,2.0
2.0,2.0,0.0,2.0,1.0,4100.0,0.0,124.0,360.0,-1.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,2213.0,1125.0,-1.0,360.0,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,5516.0,11300.0,495.0,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3069.0,0.0,71.0,480.0,2.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4950.0,0.0,125.0,360.0,2.0,1.0,2.0
2.0,1.0,0.0,1.0,1.0,2500.0,0.0,67.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3015.0,2188.0,153.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,2.0,1.0,2451.490528,1297.56945,151.503944,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2685.020253,1924.625286,143.944892,295.789791,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3399.755313,4222.248329,144.2255,255.663343,1.0,3.0,1.0
2.0,1.0,0.0,2.0,1.0,4408.0,0.0,120.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3707.0,3166.0,182.0,-1.0,2.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,3400.0,2500.0,123.0,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3000.0,3416.0,56.0,180.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3339.769567,2502.467623,129.53681,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,6080.0,2569.0,182.0,360.0,-1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,1844.446318,0.0,23.026933,360.0,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,6295.004004,891.278212,164.185002,360.0,2.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,6033.249994,0.0,149.980826,360.0,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2228.653954,0.0,61.237324,423.51068,1.0,3.0,1.0
1.0,2.0,2.0,1.0,2.0,2726.0,0.0,106.0,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3660.0,5064.0,187.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4315.856058,1416.109144,102.552543,360.0,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,4666.147091,2396.218591,157.011157,360.0,2.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,9504.0,0.0,275.0,360.0,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,3410.0,0.0,88.0,-1.0,2.0,1.0,2.0
1.0,2.0,2.0,1.0,2.0,1600.0,20000.0,239.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3597.0,2157.0,119.0,360.0,1.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,3189.0,2598.0,120.0,-1.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,3717.0,0.0,120.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3273.0,1820.0,81.0,360.0,2.0,1.0,2.0
2.0,2.0,1.0,1.0,1.0,3326.0,913.0,105.0,84.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5708.0,5625.0,187.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4623.046129,2455.763884,139.719319,439.378207,2.0,3.0,1.0
1.0,1.0,0.0,2.0,1.0,3691.0,0.0,110.0,360.0,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,8333.0,3750.0,187.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,2.0,1.0,1863.0,1041.0,98.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,6700.0,1750.0,230.0,300.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3887.0,2669.0,162.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,2.0,2600.0,1717.0,99.0,300.0,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3865.0,1640.0,-1.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,1299.0,1086.0,17.0,120.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,14880.0,0.0,96.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2171.797712,0.0,73.564987,453.899679,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,2378.0,0.0,9.0,360.0,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,2699.0,2785.0,96.0,360.0,-1.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,3052.0,1030.0,100.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,-1.0,3333.0,2500.0,128.0,360.0,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,4723.0,0.0,81.0,360.0,2.0,2.0,1.0
1.0,2.0,3.0,1.0,2.0,5266.0,1774.0,187.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2500.0,3796.0,120.0,360.0,2.0,1.0,2.0
1.0,1.0,0.0,1.0,-1.0,2980.0,2083.0,120.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3927.0,800.0,112.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3675.0,242.0,108.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,2.0,-1.0,7333.0,0.0,120.0,360.0,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3541.140135,1647.285519,69.360197,360.0,1.0,3.0,1.0
2.0,2.0,0.0,2.0,1.0,1928.0,1644.0,100.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,2.0,10627.981625,0.0,156.268956,360.0,2.0,1.0,1.0
2.0,1.0,0.0,2.0,1.0,4350.0,0.0,154.0,360.0,2.0,3.0,2.0
1.0,1.0,1.0,1.0,1.0,4384.0,1793.0,117.0,360.0,2.0,1.0,2.0
2.0,1.0,1.0,2.0,1.0,4606.0,0.0,81.0,360.0,2.0,3.0,1.0
2.0,2.0,2.0,1.0,1.0,1378.0,1881.0,167.0,360.0,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2768.0,1950.0,155.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,2500.0,2118.0,104.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,2.0,1.0,2346.0,1600.0,132.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3800.0,3600.0,216.0,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2871.687779,1885.529952,141.581489,360.0,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,1860.236417,0.0,-1.0,360.0,1.0,1.0,1.0
1.0,2.0,2.0,2.0,1.0,2192.0,1742.0,45.0,360.0,2.0,2.0,2.0
1.0,2.0,-1.0,1.0,1.0,5667.0,2667.0,180.0,360.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,7750.285694,0.0,146.194011,360.0,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,3237.0,0.0,30.0,360.0,2.0,1.0,2.0
-1.0,2.0,2.0,2.0,1.0,3365.0,1917.0,112.0,360.0,1.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,4400.0,0.0,127.0,360.0,1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,3333.0,2000.0,99.0,360.0,-1.0,2.0,2.0
1.0,1.0,1.0,1.0,1.0,11250.0,0.0,196.0,360.0,-1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,2132.0,1591.0,96.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,1819.224514,2069.625135,127.003749,360.0,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,16666.0,0.0,275.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,2400.0,0.0,75.0,360.0,-1.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,2935.0,0.0,98.0,360.0,2.0,2.0,2.0
2.0,2.0,0.0,1.0,2.0,5500.0,0.0,105.0,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,150.0,1800.0,135.0,360.0,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,9703.0,0.0,112.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,2491.0,2054.0,104.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3588.306811,1615.050897,74.733625,360.0,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,14683.0,2100.0,304.0,360.0,2.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,4456.172031,0.0,128.434401,360.0,1.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,14583.0,0.0,185.0,180.0,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,5829.0,0.0,138.0,360.0,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,3340.0,1710.0,150.0,360.0,1.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,3010.0,3136.0,-1.0,360.0,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,5499.538979,6537.447986,459.165993,360.0,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2366.0,2531.0,136.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,5000.0,0.0,103.0,360.0,1.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,3643.089613,2546.788781,149.926847,360.0,1.0,1.0,1.0
1.0,2.0,1.0,1.0,2.0,16667.0,2250.0,86.0,360.0,2.0,2.0,2.0
1.0,2.0,2.0,1.0,2.0,3316.0,3500.0,88.0,360.0,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,4940.046474,0.0,36.68005,360.0,1.0,2.0,1.0
1.0,1.0,0.0,2.0,1.0,6783.0,0.0,130.0,360.0,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,3244.0,0.0,80.0,360.0,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,12841.0,10968.0,349.0,360.0,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3409.082777,0.0,100.616918,36.0,2.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,1993.0,1625.0,113.0,180.0,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,3750.0,0.0,116.0,360.0,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3733.207477,3941.470736,175.791227,336.389614,1.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,6250.0,1695.0,210.0,360.0,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3104.747951,0.0,112.340461,371.337426,1.0,1.0,1.0
1.0,1.0,0.0,1.0,2.0,11943.129951,0.0,134.192294,360.0,2.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,4588.746124,0.0,82.673879,360.0,2.0,3.0,1.0
1.0,1.0,2.0,1.0,1.0,3617.0,0.0,107.0,360.0,2.0,2.0,2.0
