@relation 'LOAN-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1'

@ATTRIBUTE 'Gender'	NUMERIC
@ATTRIBUTE 'Married'	NUMERIC
@ATTRIBUTE 'Dependents'	NUMERIC
@ATTRIBUTE 'Education'	NUMERIC
@ATTRIBUTE 'Self_Employed'	NUMERIC
@ATTRIBUTE 'ApplicantIncome'	NUMERIC
@ATTRIBUTE 'CoapplicantIncome'	NUMERIC
@ATTRIBUTE 'LoanAmount'	NUMERIC
@ATTRIBUTE 'Loan_Amount_Term'	NUMERIC
@ATTRIBUTE 'Credit_History'	NUMERIC
@ATTRIBUTE 'Property_Area'	NUMERIC
@attribute Loan_Status {1.0,2.0}

@data
2.0,1.0,1.0,1.0,1.0,3541,0,112,360,-1.0,2.0,2.0
1.0,2.0,1.0,1.0,2.0,10000,0,155,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2400,2167,115,360,2.0,2.0,2.0
1.0,2.0,3.0,1.0,1.0,4342,189,124,360,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3601,1590,-1,360,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,3166,2985,132,360,-1.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,15000,0,300,360,2.0,3.0,2.0
1.0,2.0,1.0,1.0,2.0,8666,4983,376,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,4917,0,130,360,1.0,3.0,2.0
1.0,2.0,0.0,1.0,2.0,5818,2160,184,360,2.0,2.0,2.0
2.0,2.0,0.0,1.0,1.0,4333,2451,110,360,2.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,2500,0,67,360,2.0,1.0,2.0
1.0,1.0,1.0,1.0,1.0,4384,1793,117,360,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,2935,0,98,360,2.0,2.0,2.0
1.0,1.0,-1.0,1.0,1.0,2833,0,71,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,-1.0,63337,0,490,180,2.0,1.0,2.0
-1.0,2.0,1.0,1.0,2.0,9833,1833,182,180,2.0,1.0,2.0
1.0,2.0,-1.0,1.0,2.0,5503,4490,70,-1,2.0,2.0,2.0
1.0,2.0,1.0,1.0,-1.0,5250,688,160,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,2.0,2500,4600,176,360,2.0,3.0,2.0
2.0,1.0,3.0,2.0,1.0,1830,0,-1,360,1.0,1.0,1.0
2.0,1.0,0.0,1.0,1.0,4160,0,71,360,2.0,2.0,2.0
1.0,2.0,3.0,2.0,1.0,2647,1587,173,360,2.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,2378,0,46,360,2.0,3.0,1.0
1.0,2.0,1.0,2.0,1.0,4554,1229,158,360,2.0,1.0,2.0
1.0,2.0,3.0,2.0,1.0,3173,0,74,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,-1.0,2583,2330,125,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,2499,2458,160,360,2.0,2.0,2.0
1.0,2.0,-1.0,2.0,1.0,3523,3230,152,360,1.0,3.0,1.0
1.0,2.0,2.0,2.0,1.0,3083,2168,126,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,6333,4583,259,360,-1.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2625,6250,187,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,9083,0,228,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,8750,4167,308,360,2.0,3.0,1.0
1.0,2.0,3.0,1.0,1.0,2666,2083,95,360,2.0,3.0,2.0
2.0,2.0,0.0,1.0,2.0,5500,0,105,360,1.0,3.0,1.0
2.0,2.0,0.0,1.0,1.0,2423,505,130,360,2.0,2.0,2.0
2.0,1.0,-1.0,1.0,1.0,3813,0,116,180,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,8333,3167,165,360,2.0,3.0,2.0
1.0,2.0,1.0,1.0,1.0,3875,0,67,360,2.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,3000,1666,100,480,1.0,1.0,1.0
1.0,2.0,3.0,1.0,1.0,5167,3167,200,360,2.0,2.0,2.0
2.0,1.0,1.0,1.0,1.0,4723,0,81,360,2.0,2.0,1.0
1.0,2.0,2.0,1.0,1.0,5000,3667,236,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4750,2333,130,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3013,3033,95,300,-1.0,1.0,2.0
1.0,1.0,0.0,1.0,2.0,6822,0,141,360,2.0,3.0,2.0
1.0,1.0,0.0,2.0,1.0,6216,0,133,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2500,0,96,480,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,5124,0,124,-1,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,6325,0,175,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,19730,5266,570,360,2.0,3.0,1.0
2.0,1.0,0.0,1.0,2.0,15759,0,55,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,5185,0,155,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,2.0,9323,7873,380,300,2.0,3.0,2.0
1.0,1.0,1.0,1.0,1.0,3062,1987,111,180,1.0,1.0,1.0
2.0,1.0,0.0,1.0,-1.0,2764,1459,110,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,4817,923,120,180,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,8750,4996,130,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,4310,0,130,360,-1.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3069,0,71,480,2.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,5391,0,130,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,-1.0,3333,2500,128,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,5941,4232,296,360,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,6000,0,156,360,2.0,1.0,2.0
1.0,1.0,0.0,1.0,2.0,7167,0,128,360,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,4566,0,100,360,2.0,1.0,1.0
1.0,1.0,1.0,1.0,-1.0,3667,0,113,180,2.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,2346,1600,132,360,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,3010,3136,-1,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2333,2417,136,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,5488,0,125,360,2.0,3.0,2.0
1.0,1.0,3.0,1.0,1.0,9167,0,185,360,2.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,9504,0,275,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,2583,2115,120,360,-1.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,1993,1625,113,180,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3100,1400,113,360,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,3276,484,135,360,-1.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,3180,0,71,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3033,1459,95,360,2.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,3902,1666,109,360,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,1500,1800,103,360,1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,2889,0,45,180,1.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,2755,0,65,300,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,2500,20000,103,360,2.0,2.0,2.0
2.0,1.0,0.0,2.0,1.0,1963,0,53,360,2.0,2.0,2.0
2.0,1.0,0.0,1.0,2.0,7441,0,194,360,2.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,4547,0,115,360,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,2167,2400,115,360,2.0,1.0,2.0
2.0,1.0,0.0,2.0,1.0,2213,0,66,360,2.0,3.0,2.0
1.0,2.0,1.0,1.0,1.0,8300,0,152,300,1.0,2.0,1.0
1.0,2.0,3.0,1.0,1.0,81000,0,360,360,1.0,3.0,1.0
2.0,1.0,1.0,2.0,2.0,3867,0,62,360,2.0,2.0,1.0
1.0,2.0,0.0,1.0,-1.0,6256,0,160,360,-1.0,1.0,2.0
1.0,2.0,0.0,2.0,1.0,6096,0,218,360,1.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,2253,2033,110,360,2.0,3.0,2.0
2.0,2.0,0.0,2.0,1.0,2149,3237,178,360,1.0,2.0,1.0
2.0,1.0,0.0,1.0,1.0,2995,0,60,360,2.0,1.0,2.0
2.0,1.0,1.0,1.0,1.0,2600,0,160,360,2.0,1.0,1.0
1.0,2.0,2.0,1.0,2.0,1600,20000,239,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,1025,2773,112,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3246,1417,138,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5829,0,138,360,2.0,3.0,2.0
2.0,1.0,0.0,2.0,1.0,2720,0,80,-1,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,1820,1719,100,360,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,7250,1667,110,-1,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,14880,0,96,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2666,4300,121,360,2.0,3.0,2.0
2.0,1.0,1.0,2.0,1.0,4606,0,81,360,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,5935,0,133,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2920,16.120001,87,360,2.0,3.0,2.0
1.0,1.0,0.0,2.0,1.0,2717,0,60,180,2.0,1.0,2.0
2.0,1.0,1.0,1.0,2.0,8624,0,150,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,6500,0,105,360,1.0,3.0,1.0
1.0,1.0,0.0,1.0,-1.0,12876,0,405,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2425,2340,143,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,3750,0,100,360,2.0,1.0,2.0
2.0,-1.0,-1.0,1.0,1.0,10047,0,-1,240,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,1926,1851,50,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2213,1125,-1,360,2.0,1.0,2.0
1.0,1.0,0.0,1.0,2.0,10416,0,187,360,1.0,1.0,1.0
2.0,2.0,0.0,2.0,2.0,7142,0,138,360,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,3660,5064,187,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,7901,1833,180,360,2.0,3.0,2.0
1.0,1.0,3.0,2.0,1.0,4707,1993,148,360,2.0,2.0,2.0
1.0,1.0,1.0,1.0,1.0,37719,0,152,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,7333,8333,175,300,-1.0,3.0,2.0
1.0,2.0,1.0,1.0,2.0,3466,1210,130,360,2.0,3.0,2.0
1.0,2.0,2.0,2.0,1.0,4652,0,110,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,-1.0,3539,1376,55,360,2.0,3.0,1.0
1.0,2.0,2.0,1.0,1.0,3340,1710,150,360,1.0,3.0,1.0
1.0,1.0,1.0,2.0,2.0,2769,1542,190,360,-1.0,2.0,1.0
1.0,2.0,2.0,2.0,1.0,2309,1255,125,360,1.0,3.0,1.0
1.0,2.0,2.0,2.0,1.0,1958,1456,60,300,-1.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3948,1733,149,360,1.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2483,2466,90,180,1.0,3.0,2.0
1.0,1.0,0.0,1.0,2.0,7085,0,84,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3859,0,96,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4301,0,118,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3708,2569,173,360,2.0,1.0,1.0
1.0,1.0,2.0,1.0,1.0,4354,0,136,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,8334,0,160,360,2.0,2.0,1.0
-1.0,2.0,0.0,1.0,2.0,2083,4083,160,360,-1.0,2.0,2.0
1.0,2.0,3.0,1.0,1.0,7740,0,128,180,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,3015,2188,153,360,2.0,3.0,2.0
2.0,1.0,1.0,2.0,-1.0,5191,0,132,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,4166,0,98,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,6000,0,140,360,2.0,3.0,2.0
1.0,2.0,3.0,2.0,1.0,2947,1664,70,180,1.0,1.0,1.0
-1.0,2.0,0.0,1.0,1.0,16692,0,110,360,2.0,2.0,2.0
2.0,2.0,2.0,2.0,-1.0,210,2917,98,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,4333,2451,110,360,2.0,1.0,1.0
1.0,2.0,1.0,1.0,2.0,3450,2079,162,360,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,2653,1500,113,180,1.0,3.0,1.0
1.0,2.0,3.0,1.0,1.0,4691,0,100,360,2.0,2.0,2.0
2.0,1.0,0.0,1.0,2.0,2500,0,93,360,-1.0,1.0,2.0
1.0,1.0,2.0,1.0,1.0,5532,4648,162,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,2.0,16525,1014,150,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,6700,1750,230,300,2.0,2.0,2.0
-1.0,2.0,2.0,1.0,1.0,2873,1872,132,360,1.0,2.0,1.0
1.0,2.0,1.0,1.0,2.0,16667,2250,86,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,2947,1603,-1,360,2.0,1.0,1.0
2.0,1.0,0.0,2.0,1.0,4350,0,154,360,2.0,3.0,2.0
1.0,2.0,3.0,2.0,1.0,3095,0,113,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,2083,3150,128,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,10833,0,234,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,8333,0,246,360,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,1958,2436,131,360,2.0,3.0,2.0
1.0,1.0,2.0,1.0,1.0,3547,0,80,360,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,18333,0,500,360,2.0,1.0,1.0
1.0,2.0,2.0,1.0,2.0,4583,2083,160,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2435,0,75,360,2.0,1.0,1.0
1.0,1.0,0.0,2.0,1.0,2699,2785,96,360,-1.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,5333,1131,186,360,-1.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,3691,0,110,360,2.0,3.0,2.0
2.0,1.0,0.0,2.0,2.0,17263,0,225,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3597,2157,119,360,1.0,3.0,1.0
2.0,2.0,1.0,1.0,1.0,3326,913,105,84,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,2600,1700,107,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,4625,2857,111,12,-1.0,1.0,2.0
1.0,2.0,1.0,1.0,2.0,2895,0,95,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,6283,4416,209,360,1.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,645,3683,113,480,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,3159,0,100,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,4865,5624,208,360,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,4050,5302,138,360,-1.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,3814,1483,124,300,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3510,4416,243,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,20833,6667,480,360,-1.0,1.0,2.0
-1.0,1.0,0.0,1.0,1.0,3583,0,96,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,2.0,2479,3013,188,360,2.0,1.0,2.0
2.0,1.0,1.0,1.0,1.0,13262,0,40,360,2.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,3598,1287,100,360,2.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,6065,2004,250,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,3283,2035,148,360,2.0,1.0,2.0
1.0,2.0,0.0,1.0,1.0,2130,6666,70,180,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,5815,3666,311,360,2.0,3.0,1.0
1.0,2.0,3.0,1.0,1.0,3466,3428,150,360,2.0,3.0,2.0
2.0,2.0,2.0,1.0,1.0,2031,1632,113,480,2.0,2.0,2.0
1.0,2.0,-1.0,2.0,1.0,3074,1800,123,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,4683,1915,185,360,2.0,2.0,1.0
2.0,1.0,0.0,2.0,1.0,3400,0,95,360,2.0,3.0,1.0
1.0,2.0,2.0,2.0,1.0,2192,1742,45,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,2500,0,55,360,2.0,2.0,2.0
1.0,2.0,3.0,1.0,2.0,5677,1424,100,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,2.0,7948,7166,480,360,2.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,4680,2087,-1,360,2.0,2.0,1.0
1.0,2.0,2.0,1.0,2.0,17500,0,400,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3775,0,110,360,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,5285,1430,161,360,1.0,2.0,2.0
1.0,1.0,1.0,2.0,1.0,2679,1302,94,360,2.0,2.0,2.0
1.0,1.0,0.0,2.0,1.0,6783,0,130,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,1025,5500,216,360,-1.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,4281,0,100,360,2.0,1.0,2.0
1.0,1.0,2.0,1.0,1.0,3588,0,110,360,1.0,3.0,1.0
1.0,1.0,1.0,1.0,1.0,11250,0,196,360,-1.0,2.0,1.0
2.0,1.0,0.0,2.0,2.0,18165,0,125,360,2.0,1.0,2.0
1.0,1.0,0.0,2.0,-1.0,2550,2042,126,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,6133,3906,324,360,2.0,1.0,2.0
1.0,1.0,2.0,1.0,1.0,3617,0,107,360,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,2917,536,66,360,2.0,3.0,1.0
1.0,2.0,3.0,1.0,1.0,6417,0,157,180,2.0,3.0,2.0
2.0,2.0,1.0,1.0,1.0,4608,2845,140,180,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,2138,0,99,360,1.0,2.0,1.0
2.0,1.0,1.0,1.0,-1.0,3652,0,95,360,2.0,2.0,2.0
1.0,2.0,1.0,2.0,1.0,2239,2524,128,360,2.0,1.0,2.0
2.0,2.0,0.0,2.0,1.0,3017,663,102,360,-1.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,2768,1950,155,360,2.0,3.0,2.0
1.0,1.0,0.0,2.0,1.0,3358,0,80,36,2.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,2526,1783,145,360,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,5000,0,103,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,2785,2016,110,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,2.0,6633,0,-1,360,1.0,3.0,1.0
1.0,2.0,1.0,2.0,1.0,2492,2375,-1,360,2.0,3.0,2.0
1.0,2.0,1.0,1.0,1.0,3333,3250,158,360,2.0,1.0,2.0
1.0,2.0,0.0,2.0,1.0,2454,2333,181,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3593,4266,132,180,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,5468,1032,26,360,2.0,2.0,2.0
2.0,1.0,0.0,1.0,1.0,2667,1625,84,360,-1.0,1.0,2.0
1.0,2.0,3.0,1.0,2.0,10139,0,260,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3887,2669,162,360,2.0,2.0,2.0
2.0,2.0,0.0,1.0,1.0,4180,2306,182,360,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3675,242,108,360,2.0,2.0,2.0
2.0,2.0,1.0,1.0,2.0,19484,0,600,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,5923,2054,211,360,2.0,3.0,2.0
1.0,1.0,0.0,2.0,2.0,5800,0,132,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,1.0,8799,0,258,360,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,4467,0,120,360,-1.0,3.0,2.0
1.0,1.0,0.0,1.0,1.0,3333,0,70,360,2.0,1.0,2.0
1.0,2.0,3.0,1.0,1.0,3400,2500,123,360,1.0,3.0,1.0
2.0,1.0,0.0,1.0,1.0,2378,0,9,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3166,2064,104,360,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,3417,1750,186,360,2.0,1.0,2.0
1.0,2.0,-1.0,1.0,1.0,5116,1451,165,360,1.0,1.0,1.0
1.0,2.0,2.0,1.0,1.0,16666,0,275,360,2.0,1.0,2.0
1.0,2.0,2.0,2.0,1.0,6125,1625,187,480,2.0,2.0,1.0
1.0,2.0,3.0,1.0,1.0,6406,0,150,360,2.0,2.0,1.0
1.0,2.0,2.0,1.0,1.0,3159,461,108,84,2.0,1.0,2.0
-1.0,2.0,0.0,1.0,1.0,3087,2210,136,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,3229,2739,110,360,2.0,1.0,2.0
1.0,2.0,1.0,1.0,1.0,1782,2232,107,360,2.0,3.0,2.0
1.0,1.0,0.0,1.0,-1.0,3182,2917,161,360,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,6540,0,205,360,2.0,2.0,2.0
1.0,1.0,0.0,1.0,1.0,1836,33837,90,360,2.0,1.0,1.0
2.0,2.0,0.0,1.0,1.0,3166,0,36,360,2.0,2.0,2.0
1.0,2.0,1.0,1.0,1.0,1880,0,61,360,-1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,2787,1917,146,360,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,4283,3000,172,84,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,2297,1522,104,360,2.0,1.0,2.0
2.0,1.0,0.0,2.0,1.0,2165,0,70,360,2.0,2.0,2.0
-1.0,1.0,0.0,1.0,1.0,4750,0,94,360,2.0,2.0,2.0
1.0,2.0,2.0,1.0,2.0,2726,0,106,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,3000,3416,56,180,2.0,2.0,2.0
1.0,2.0,2.0,1.0,2.0,6000,0,205,240,2.0,2.0,1.0
-1.0,1.0,3.0,1.0,2.0,9357,0,292,360,2.0,2.0,2.0
1.0,2.0,0.0,1.0,1.0,3859,3300,142,180,2.0,3.0,2.0
1.0,2.0,0.0,1.0,2.0,16120,0,260,360,2.0,1.0,2.0
1.0,1.0,0.0,2.0,1.0,3833,0,110,360,2.0,3.0,2.0
1.0,2.0,2.0,2.0,2.0,6383,1000,187,360,2.0,3.0,1.0
1.0,1.0,-1.0,1.0,1.0,2987,0,88,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,2.0,9963,0,180,360,2.0,3.0,2.0
1.0,2.0,2.0,1.0,1.0,5780,0,192,360,2.0,1.0,2.0
2.0,1.0,3.0,1.0,-1.0,416,41667,350,180,-1.0,1.0,1.0
1.0,2.0,0.0,2.0,-1.0,2894,2792,155,360,2.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,5703,0,128,360,2.0,1.0,2.0
1.0,1.0,0.0,1.0,1.0,3676,4301,172,360,2.0,3.0,2.0
2.0,2.0,1.0,1.0,1.0,12000,0,496,360,2.0,2.0,2.0
1.0,2.0,0.0,2.0,1.0,2400,3800,-1,180,2.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,3400,2500,173,360,2.0,2.0,2.0
1.0,2.0,2.0,2.0,1.0,3987,1411,157,360,2.0,3.0,2.0
1.0,2.0,0.0,1.0,1.0,3232,1950,108,360,2.0,3.0,2.0
2.0,1.0,0.0,1.0,1.0,2900,0,71,360,2.0,3.0,2.0
1.0,2.0,3.0,1.0,1.0,4106,0,40,180,2.0,3.0,2.0
1.0,2.0,1.0,1.0,1.0,8072,240,253,360,2.0,1.0,2.0
1.0,2.0,2.0,1.0,1.0,7583,0,187,360,2.0,1.0,2.0
2.0,1.0,0.0,1.0,2.0,4583,0,133,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,4544.518758,1476.219696,128.036235,360,2.0,3.0,1.0
1.0,2.0,0.0,1.0,1.0,3038.226654,2500.145181,125.104711,360,1.0,2.0,1.0
1.0,2.0,1.0,1.0,1.0,9273.084979,11271.435675,372.263575,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,1922.69622,2449.338309,158.212811,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3458.210279,0,103.913541,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4946.114273,0,124.336615,360,1.0,2.0,1.0
1.0,2.0,0.0,1.0,1.0,7826.69149,0,150.865815,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,2597.863118,1903.26992,113.863342,360,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3361.744782,1874.300892,144.134915,360,1.0,3.0,1.0
1.0,2.0,1.0,1.0,1.0,3643.089613,2546.788781,149.926847,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,1569.671506,0,13.895058,360,1.0,1.0,1.0
1.0,2.0,1.0,1.0,1.0,4028.878283,3476.033801,206.004153,360,-1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3133.962765,0,77.891123,360,2.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,4707.234987,0,98.297677,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,12533.5841,2676.904868,316.120347,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,1635.196408,1700.919609,102.09702,72.873434,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,3537.036544,0,77.201634,360,1.0,1.0,1.0
1.0,2.0,0.0,2.0,1.0,2950.254956,3390.416528,42.862811,360,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,4256.101132,0,119.301663,360,1.0,2.0,1.0
2.0,2.0,0.0,1.0,1.0,4599.186734,0,126.337688,360,2.0,3.0,1.0
1.0,1.0,0.0,1.0,1.0,11372.653242,0,222.300864,360,2.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,3365.382854,2192.041934,121.396901,360,1.0,3.0,1.0
1.0,2.0,0.0,2.0,1.0,2765.72482,3802.952679,170.300088,198.596999,1.0,1.0,1.0
1.0,2.0,0.0,1.0,1.0,4940.046474,0,36.68005,360,1.0,2.0,1.0
1.0,1.0,0.0,1.0,1.0,4292.304276,0,126.676837,360,1.0,2.0,1.0
